"season","week","defense_team","def_total_plays","def_avg_yards_per_play","def_avg_epa_per_play","def_success_rate_allowed","def_sacks","def_stuff_rate","def_turnovers_forced","def_turnover_rate","def_explosive_rate_allowed","def_third_down_stops","def_third_down_rate","def_red_zone_tds_allowed","def_red_zone_stops","def_red_zone_td_rate","def_roll3_epa","def_roll3_success_rate","def_roll3_third_down"
2025,6,"NO",55,5.63636363636364,0.0968588156582909,0.490909090909091,1,0.327272727272727,0,0,0.0727272727272727,6,0.5,0,4,0,0.00234443444546565,0.477731813136919,0.622222222222222
2025,1,"NYG",60,7.06666666666667,0.216415803685474,0.533333333333333,3,0.25,0,0,0.15,5,0.625,3,5,0.375,NA,NA,NA
2025,2,"NYG",80,5.5375,0.0529249215417083,0.4375,3,0.325,1,0.0125,0.075,8,0.571428571428571,3,6,0.333333333333333,NA,NA,NA
2025,3,"NYG",63,4.88888888888889,0.1437034521512,0.492063492063492,2,0.349206349206349,0,0,0.0793650793650794,6,0.428571428571429,1,5,0.166666666666667,0.137681392459461,0.487632275132275,0.541666666666667
2025,4,"NYG",56,6.07142857142857,-0.13750039797248,0.410714285714286,2,0.375,2,0.0357142857142857,0.107142857142857,7,0.636363636363636,0,1,0,0.0197093252401428,0.446759259259259,0.545454545454545
2025,5,"NYG",60,5.55,0.0741706033311322,0.466666666666667,0,0.316666666666667,0,0,0.0833333333333333,8,0.533333333333333,0,8,0,0.0267912191699508,0.456481481481481,0.532756132756133
2025,6,"NYG",56,6.05357142857143,-0.0966733384220342,0.446428571428571,3,0.375,2,0.0357142857142857,0.107142857142857,8,0.888888888888889,2,10,0.166666666666667,-0.053334377687794,0.441269841269841,0.686195286195286
2025,1,"NYJ",52,5.26923076923077,0.158692539400295,0.403846153846154,4,0.365384615384615,0,0,0.0961538461538462,6,0.6,3,4,0.428571428571429,NA,NA,NA
2025,2,"NYJ",63,5.71428571428571,0.148267390446039,0.46031746031746,1,0.253968253968254,0,0,0.0634920634920635,8,0.666666666666667,2,11,0.153846153846154,NA,NA,NA
2025,3,"NYJ",61,5.63934426229508,0.0107386103501164,0.327868852459016,1,0.344262295081967,0,0,0.163934426229508,9,0.692307692307692,1,9,0.1,0.105899513398817,0.397344155540877,0.652991452991453
2025,4,"NYJ",54,5.37037037037037,0.0989457730940508,0.388888888888889,0,0.296296296296296,0,0,0.0925925925925926,7,0.636363636363636,3,10,0.230769230769231,0.0859839246300687,0.392358400555122,0.665112665112665
2025,5,"NYJ",54,7.44444444444444,0.329754552120905,0.462962962962963,1,0.314814814814815,0,0,0.12962962962963,6,0.5,2,6,0.25,0.146479645188357,0.393240234770289,0.60955710955711
2025,6,"NYJ",55,4.50909090909091,-0.0856510583049511,0.345454545454545,1,0.363636363636364,1,0.0181818181818182,0.0363636363636364,10,0.666666666666667,1,4,0.2,0.114349755636668,0.399102132435466,0.601010101010101
2025,1,"PHI",52,5.75,0.024170916742228,0.442307692307692,0,0.307692307692308,1,0.0192307692307692,0.0769230769230769,4,0.363636363636364,2,3,0.4,NA,NA,NA
2025,2,"PHI",57,5.15789473684211,-0.135294011336303,0.403508771929825,2,0.350877192982456,1,0.0175438596491228,0.12280701754386,8,0.666666666666667,1,6,0.142857142857143,NA,NA,NA
2025,3,"PHI",63,5.3015873015873,-0.0231756435721213,0.492063492063492,1,0.317460317460317,1,0.0158730158730159,0.111111111111111,7,0.7,1,7,0.125,-0.0447662460553988,0.44595998543367,0.576767676767677
2025,4,"PHI",64,5.6875,-0.218485432859157,0.34375,2,0.328125,2,0.03125,0.046875,10,0.769230769230769,0,5,0,-0.125651695922527,0.413107421331106,0.711965811965812
2025,5,"PHI",69,5.20289855072464,0.083089097939985,0.492753623188406,2,0.289855072463768,0,0,0.0869565217391304,10,0.666666666666667,2,6,0.25,-0.0528573261637644,0.442855705083966,0.711965811965812
2025,6,"PHI",62,5.75806451612903,0.233070666300914,0.467741935483871,2,0.209677419354839,0,0,0.145161290322581,4,0.307692307692308,4,9,0.307692307692308,0.0325581104605807,0.434748519557426,0.581196581196581
2025,1,"PIT",62,6.29032258064516,0.212802253244303,0.5,1,0.241935483870968,0,0,0.17741935483871,7,0.538461538461538,3,9,0.25,NA,NA,NA
2025,2,"PIT",61,6.49180327868852,0.105852763079247,0.459016393442623,2,0.344262295081967,2,0.0327868852459016,0.114754098360656,7,0.538461538461538,2,7,0.222222222222222,NA,NA,NA
2025,3,"PIT",70,5.24285714285714,-0.194106627493914,0.457142857142857,5,0.242857142857143,5,0.0714285714285714,0.0857142857142857,7,0.538461538461538,2,5,0.285714285714286,0.0415161296098786,0.472053083528493,0.538461538461538
2025,4,"PIT",70,5.2,0.0371201825789446,0.442857142857143,6,0.385714285714286,2,0.0285714285714286,0.0714285714285714,9,0.692307692307692,2,11,0.153846153846154,-0.0170445606119074,0.453005464480874,0.58974358974359
2025,6,"PIT",73,3.17808219178082,-0.207016911071747,0.356164383561644,6,0.452054794520548,0,0,0.0273972602739726,10,0.625,0,12,0,-0.121334451995572,0.418721461187215,0.618589743589744
2025,7,"PIT",69,6.97101449275362,0.329444764881155,0.507246376811594,2,0.289855072463768,0,0,0.115942028985507,6,0.461538461538462,2,13,0.133333333333333,0.0531826787961175,0.435422634410127,0.592948717948718
2025,1,"SEA",70,5.51428571428571,0.112443478428686,0.5,1,0.257142857142857,2,0.0285714285714286,0.0857142857142857,7,0.5,2,18,0.1,NA,NA,NA
2025,2,"SEA",59,4.55932203389831,-0.176846375346113,0.338983050847458,3,0.322033898305085,2,0.0338983050847458,0.0677966101694915,10,0.666666666666667,1,7,0.125,NA,NA,NA
2025,3,"SEA",67,4.17910447761194,-0.168754796381912,0.402985074626866,1,0.298507462686567,1,0.0149253731343284,0.0149253731343284,10,0.666666666666667,1,5,0.166666666666667,-0.0777192310997798,0.413989375158108,0.611111111111111
2025,4,"SEA",63,3.95238095238095,-0.102255266870002,0.365079365079365,6,0.365079365079365,2,0.0317460317460317,0.0317460317460317,9,0.6,2,5,0.285714285714286,-0.149285479532676,0.369015830184563,0.644444444444444
2025,5,"SEA",57,7.50877192982456,0.400960906222411,0.508771929824561,1,0.210526315789474,0,0,0.140350877192982,4,0.363636363636364,4,8,0.333333333333333,0.0433169476568322,0.425612123176931,0.543434343434343
2025,6,"SEA",67,3.83582089552239,-0.0637994244001146,0.373134328358209,7,0.402985074626866,0,0,0.0447761194029851,12,0.8,0,1,0,0.0783020716507647,0.415661874420712,0.587878787878788
2025,1,"SF",47,4.87234042553191,-0.205004170448777,0.468085106382979,0,0.340425531914894,1,0.0212765957446809,0.0638297872340425,7,0.7,1,6,0.142857142857143,NA,NA,NA
2025,2,"SF",66,4.62121212121212,-0.0943028195783953,0.424242424242424,3,0.303030303030303,1,0.0151515151515152,0.0757575757575758,7,0.636363636363636,3,6,0.333333333333333,NA,NA,NA
2025,3,"SF",63,4.12698412698413,0.0274705540664832,0.396825396825397,1,0.301587301587302,0,0,0.0317460317460317,9,0.642857142857143,1,4,0.2,-0.0906121453202298,0.4297176424836,0.65974025974026
2025,4,"SF",58,5.48275862068965,0.0700353120803944,0.46551724137931,0,0.293103448275862,0,0,0.0862068965517241,8,0.666666666666667,1,4,0.2,0.00106768218949408,0.428861687482377,0.648629148629149
2025,5,"SF",62,7.29032258064516,0.0559912671422207,0.548387096774194,1,0.306451612903226,2,0.032258064516129,0.145161290322581,6,0.6,3,9,0.25,0.0511657110963661,0.470243244992967,0.636507936507936
2025,6,"SF",49,6.51020408163265,0.215569361096234,0.530612244897959,1,0.26530612244898,0,0,0.122448979591837,5,0.625,2,4,0.333333333333333,0.113865313439617,0.514838861017154,0.630555555555556
2025,1,"TB",68,5.08823529411765,0.0379368608486533,0.441176470588235,1,0.367647058823529,0,0,0.0588235294117647,9,0.6,1,10,0.0909090909090909,NA,NA,NA
2025,2,"TB",45,5.86666666666667,-0.0758094959766667,0.377777777777778,3,0.444444444444444,0,0,0.155555555555556,7,0.777777777777778,0,8,0,NA,NA,NA
2025,3,"TB",61,4.39344262295082,-0.185109919631564,0.442622950819672,4,0.311475409836066,2,0.0327868852459016,0.0655737704918033,8,0.727272727272727,2,5,0.285714285714286,-0.0743275182531924,0.420525733061895,0.701683501683502
2025,4,"TB",57,3.43859649122807,-0.0983320160876759,0.403508771929825,2,0.350877192982456,0,0,0.087719298245614,9,0.642857142857143,3,4,0.428571428571429,-0.119750477231969,0.407969833509091,0.715969215969216
2025,5,"TB",53,8.32075471698113,0.368795601917794,0.60377358490566,0,0.188679245283019,2,0.0377358490566038,0.132075471698113,3,0.333333333333333,4,6,0.4,0.0284512220661846,0.483301769218386,0.567821067821068
2025,6,"TB",64,5.609375,-0.0245520172874309,0.46875,6,0.328125,1,0.015625,0.078125,9,0.5625,1,6,0.142857142857143,0.0819705228475622,0.492010785611828,0.512896825396825
2025,1,"TEN",65,4.53846153846154,-0.236403870157359,0.369230769230769,1,0.323076923076923,3,0.0461538461538462,0.0769230769230769,7,0.538461538461538,1,5,0.166666666666667,NA,NA,NA
2025,2,"TEN",56,7.67857142857143,0.292728132330437,0.482142857142857,1,0.25,1,0.0178571428571429,0.178571428571429,6,0.545454545454545,3,13,0.1875,NA,NA,NA
2025,3,"TEN",50,7.36,0.393653153349206,0.56,0,0.16,0,0,0.1,5,0.714285714285714,3,4,0.428571428571429,0.149992471840761,0.470457875457875,0.599400599400599
2025,4,"TEN",66,5.34848484848485,0.149970437206351,0.409090909090909,2,0.227272727272727,0,0,0.106060606060606,9,0.6,2,1,0.666666666666667,0.278783907628665,0.483744588744589,0.61991341991342
2025,5,"TEN",62,5.7741935483871,-0.0412140019667981,0.387096774193548,3,0.274193548387097,2,0.032258064516129,0.112903225806452,8,0.533333333333333,3,5,0.375,0.16746986286292,0.452062561094819,0.615873015873016
2025,6,"TEN",53,4.16981132075472,-0.200677994544432,0.39622641509434,2,0.377358490566038,1,0.0188679245283019,0.0566037735849057,7,0.538461538461538,2,11,0.153846153846154,-0.030640519768293,0.397471366126266,0.557264957264957
2025,1,"WAS",61,3.65573770491803,-0.27978311337626,0.327868852459016,2,0.491803278688525,0,0,0.0655737704918033,12,0.8,0,12,0,NA,NA,NA
2025,2,"WAS",61,6.65573770491803,0.161024007124766,0.508196721311475,2,0.245901639344262,0,0,0.0983606557377049,7,0.583333333333333,3,10,0.230769230769231,NA,NA,NA
2025,3,"WAS",64,5.5625,0.0449941284564411,0.359375,5,0.375,0,0,0.09375,11,0.785714285714286,2,6,0.25,-0.024588325931684,0.398480191256831,0.723015873015873
2025,4,"WAS",61,7.18032786885246,0.267325041699943,0.508196721311475,1,0.245901639344262,1,0.0163934426229508,0.131147540983607,5,0.454545454545455,4,7,0.363636363636364,0.157781059093717,0.458589480874317,0.607864357864358
2025,5,"WAS",63,5.34920634920635,-0.140444676581602,0.396825396825397,5,0.26984126984127,2,0.0317460317460317,0.0952380952380952,7,0.4375,1,8,0.111111111111111,0.0572914978582606,0.421465706045624,0.559253246753247
2025,6,"WAS",59,6.49152542372881,0.165527260674516,0.525423728813559,3,0.338983050847458,0,0,0.152542372881356,7,0.7,1,6,0.142857142857143,0.0974692085976188,0.476815282316811,0.530681818181818
